State Code,County Code,Site Number,Address,State,County,City,NO2 Units,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Units,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Units,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Units,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,Date,Year,Month
24,5,3001,600 Dorsey Avenue,Maryland,Baltimore,Essex,Parts per billion,15.983333,29.9,8,27,Parts per million,0.016,0.033,11,31,Parts per billion,1.917391,4.3,7,6.0,Parts per million,0.783333,1.4,4,16.0,2016-01-03,2016,1
36,103,9,57 DIVISION STREET,New York,Suffolk,Holtsville,Parts per billion,14.625,32.0,18,30,Parts per million,0.01625,0.035,9,30,Parts per billion,0.25,1.0,6,1.0,Parts per million,0.108333,0.4,23,5.0,2008-10-15,2008,10
9,3,1003,Remington Road (see coordinates),Connecticut,Hartford,East Hartford,Parts per billion,5.166667,20.0,22,19,Parts per million,0.035958,0.051,12,43,Parts per billion,0.141667,0.6,5,0.0,Parts per million,0.108333,0.2,22,2.0,2011-06-03,2011,6
42,17,12,ROCKVIEW LANE,Pennsylvania,Bucks,Bristol,Parts per billion,18.416667,31.0,0,29,Parts per million,0.021167,0.04,23,37,Parts per billion,3.583333,7.0,12,10.0,Parts per million,0.583333,0.7,0,8.0,2014-03-02,2014,3
34,7,3,COPEWOOD E. DAVIS STS; TRAILER,New Jersey,Camden,Camden,Parts per billion,9.583333,22.0,3,21,Parts per million,0.038,0.055,9,47,Parts per billion,1.625,6.0,7,9.0,Parts per million,0.383333,0.5,1,6.0,2000-06-04,2000,6
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,Parts per billion,6.995238,16.6,6,15,Parts per million,0.032708,0.047,11,44,Parts per billion,0.08,0.1,15,0.0,Parts per million,0.054167,0.1,6,1.0,2014-08-05,2014,8
23,5,29,"356 State Street, Portland,  Maine",Maine,Cumberland,Portland,Parts per billion,6.25,13.0,1,12,Parts per million,0.02925,0.036,9,31,Parts per billion,1.208333,2.0,18,3.0,Parts per million,0.358333,0.4,0,5.0,2011-03-12,2011,3
51,59,1005,6507 COLUMBIA PIKE,Virginia,Fairfax,Annandale,Parts per billion,12.083333,34.0,6,32,Parts per million,0.027542,0.038,11,32,Parts per billion,0.75,2.0,21,3.0,Parts per million,0.6,0.7,0,8.0,2006-05-18,2006,5
5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,Parts per billion,7.425,19.0,0,18,Parts per million,0.044667,0.065,10,84,Parts per billion,1.5625,2.3,11,3.0,Parts per million,0.333333,0.4,0,5.0,2013-09-01,2013,9
6,83,4003,"STS POWER PLANT, VANDENBERG AFB",California,Santa Barbara,Vandenberg Air Force Base,Parts per billion,0.0,0.0,0,0,Parts per million,0.030286,0.033,10,28,Parts per billion,0.35,1.0,5,1.0,Parts per million,0.164706,0.3,17,3.0,2012-08-20,2012,8
48,141,58,5050A Yvette Drive,Texas,El Paso,El Paso,Parts per billion,4.125,30.0,6,28,Parts per million,0.044958,0.053,12,45,Parts per billion,0.375,2.0,6,3.0,Parts per million,0.279167,0.4,6,5.0,2005-04-20,2005,4
6,73,2007,"1100 PASEO INTERNATIONAL, OTAY MESA, CA",California,San Diego,San Diego,Parts per billion,24.26087,48.0,8,45,Parts per million,0.012958,0.025,0,21,Parts per billion,3.956522,5.0,8,7.0,Parts per million,0.95,1.4,9,16.0,2002-12-18,2002,12
51,59,1004,          6100 ARLINGTON BLVD MONTG WARD,Virginia,Fairfax,Seven Corners,Parts per billion,15.166667,26.0,16,25,Parts per million,0.014833,0.026,0,22,Parts per billion,5.625,20.0,22,29.0,Parts per million,0.441667,0.6,0,7.0,2000-10-17,2000,10
42,17,12,ROCKVIEW LANE,Pennsylvania,Bucks,Bristol,Parts per billion,18.291667,38.0,5,36,Parts per million,0.027917,0.048,9,41,Parts per billion,3.75,10.0,7,14.0,Parts per million,0.1125,0.2,8,2.0,2006-05-03,2006,5
6,83,2011,"380 N FAIRVIEW AVENUE, GOLETA",California,Santa Barbara,Goleta,Parts per billion,11.304348,22.0,7,21,Parts per million,0.027958,0.045,10,38,Parts per billion,0.043478,1.0,3,1.0,Parts per million,0.3375,0.5,12,6.0,2000-10-05,2000,10
42,17,12,ROCKVIEW LANE,Pennsylvania,Bucks,Bristol,Parts per billion,7.75,26.0,19,25,Parts per million,0.038167,0.05,10,46,Parts per billion,4.791667,9.0,10,13.0,Parts per million,0.341667,0.5,20,6.0,2014-03-08,2014,3
9,3,1003,Remington Road (see coordinates),Connecticut,Hartford,East Hartford,Parts per billion,8.583333,26.0,5,25,Parts per million,0.030125,0.05,7,42,Parts per billion,0.791667,3.0,9,4.0,Parts per million,0.233333,0.3,11,3.0,2007-08-31,2007,8
6,13,1004,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,Parts per billion,4.347826,7.0,6,7,Parts per million,0.015083,0.017,6,14,Parts per billion,0.045455,1.0,13,1.0,Parts per million,0.225,0.3,13,3.0,2007-07-28,2007,7
22,33,9,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge,Parts per billion,14.75,32.0,23,30,Parts per million,0.033167,0.047,8,40,Parts per billion,18.791667,59.0,6,80.0,Parts per million,0.129167,0.2,0,2.0,2005-04-23,2005,4
23,5,29,"356 State Street, Portland,  Maine",Maine,Cumberland,Portland,Parts per billion,4.625,8.0,0,8,Parts per million,0.043208,0.053,14,45,Parts per billion,1.458333,2.0,2,3.0,Parts per million,0.3,0.3,0,3.0,2011-03-05,2011,3
6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,Parts per billion,27.875,44.5,8,42,Parts per million,0.020292,0.049,10,42,Parts per billion,0.031818,0.1,5,0.0,Parts per million,0.525,0.8,9,9.0,2011-08-17,2011,8
22,33,9,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge,Parts per billion,16.25,43.0,22,41,Parts per million,0.023333,0.046,10,39,Parts per billion,2.5,10.0,19,14.0,Parts per million,0.691667,0.9,23,10.0,2004-03-06,2004,3
42,17,12,ROCKVIEW LANE,Pennsylvania,Bucks,Bristol,Parts per billion,12.153846,22.0,10,21,Parts per million,0.03275,0.036,7,31,Parts per billion,7.538462,13.0,10,19.0,Parts per million,0.1,0.1,0,1.0,2007-07-18,2007,7
6,13,1003,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",California,Contra Costa,San Pablo,Parts per billion,18.363636,41.0,23,39,Parts per million,0.019625,0.031,9,26,Parts per billion,1.35,7.0,12,10.0,Parts per million,0.5625,0.7,2,8.0,2001-03-27,2001,3
9,9,27,1JAMES STREET,Connecticut,New Haven,New Haven,Parts per billion,48.0,60.0,3,57,Parts per million,0.017625,0.031,21,26,Parts per billion,10.086957,20.0,8,29.0,Parts per million,0.4625,0.8,9,9.0,2006-04-11,2006,4
42,69,2006,GEORGE ST TROOP AND CITY OF SCRANTON,Pennsylvania,Lackawanna,Scranton,Parts per billion,14.916667,48.0,22,45,Parts per million,0.054625,0.085,10,124,Parts per billion,3.0,6.0,9,9.0,Parts per million,0.066667,0.1,0,1.0,2002-06-21,2002,6
6,83,1025,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,Parts per billion,2.304348,6.0,10,6,Parts per million,0.04945,0.064,11,64,Parts per billion,0.304348,1.0,10,1.0,Parts per million,0.2,0.2,0,2.0,2000-06-23,2000,6
6,19,8,"3425 N FIRST ST, FRESNO",California,Fresno,Fresno,Parts per billion,19.826087,31.0,17,29,Parts per million,0.008333,0.016,8,14,Parts per billion,0.73913,1.0,7,1.0,Parts per million,0.3125,0.7,23,8.0,2007-12-21,2007,12
5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,Parts per billion,10.958333,26.0,7,25,Parts per million,0.020708,0.028,21,24,Parts per billion,0.25,1.0,0,1.0,Parts per million,0.366667,0.4,8,5.0,2010-01-20,2010,1
5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,Parts per billion,9.766667,22.5,6,21,Parts per million,0.030542,0.049,10,42,Parts per billion,1.25,1.8,11,1.0,Parts per million,0.5625,0.6,0,7.0,2012-09-27,2012,9
37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,Parts per billion,8.782609,21.9,22,20,Parts per million,0.018083,0.023,13,21,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.195833,0.3,22,3.0,2015-11-19,2015,11
22,33,9,1061-A Leesville Ave,Louisiana,East Baton Rouge,Baton Rouge,Parts per billion,11.7375,43.8,5,41,Parts per million,0.033708,0.046,9,43,Parts per billion,0.383333,1.6,12,1.0,Parts per million,0.208333,0.3,7,3.0,2013-03-16,2013,3
6,65,8001,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,Parts per billion,27.490909,42.6,0,40,Parts per million,0.019708,0.046,11,43,Parts per billion,0.330435,0.7,5,0.0,Parts per million,0.933333,1.5,4,17.0,2013-11-10,2013,11
6,83,2004,"128 S 'H' ST, LOMPOC",California,Santa Barbara,Lompoc,Parts per billion,9.26087,16.0,18,15,Parts per million,0.031292,0.058,10,49,Parts per billion,0.26087,1.0,9,1.0,Parts per million,0.404167,0.6,8,7.0,2003-09-18,2003,9
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,Parts per billion,31.0,44.0,7,42,Parts per million,0.016208,0.028,11,24,Parts per billion,2.681818,9.0,8,13.0,Parts per million,1.145833,1.7,1,19.0,2004-03-11,2004,3
42,7,14,EIGHT STREET AND RIVER ALLEY,Pennsylvania,Beaver,Beaver Falls,Parts per billion,14.541667,25.0,18,24,Parts per million,0.017375,0.039,9,33,Parts per billion,5.25,29.0,11,41.0,Parts per million,0.154167,0.2,7,2.0,2004-06-15,2004,6
11,1,43,"2500 1ST STREET, N.W. WASHINGTON DC",District Of Columbia,District of Columbia,Washington,Parts per billion,8.016667,26.0,0,25,Parts per million,0.046583,0.058,11,61,Parts per billion,0.979167,1.4,20,1.0,Parts per million,0.316667,0.4,0,5.0,2014-04-12,2014,4
9,5,5,MOHAWK MOUNTAIN ROAD (see coordinates),Connecticut,Litchfield,Cornwall,Parts per billion,3.958333,7.0,15,7,Parts per million,0.025083,0.029,0,25,Parts per billion,1.675,4.1,19,6.0,Parts per million,0.183333,0.2,2,2.0,2012-12-14,2012,12
6,83,1025,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,Parts per billion,0.173913,1.0,2,1,Parts per million,0.042083,0.048,8,44,Parts per billion,0.043478,1.0,2,1.0,Parts per million,0.0,0.0,0,0.0,2015-09-03,2015,9
18,97,73,"NAVAL AVIONICS CENTER, 6125 E. 16TH ST.",Indiana,Marion,Indianapolis (Remainder),Parts per billion,16.625,48.0,0,45,Parts per million,0.050667,0.078,10,106,Parts per billion,1.521739,8.0,10,11.0,Parts per million,0.333333,0.4,0,5.0,2001-06-28,2001,6
11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,Parts per billion,30.958333,37.0,8,35,Parts per million,0.007542,0.016,11,14,Parts per billion,7.583333,16.0,14,23.0,Parts per million,0.770833,0.9,9,10.0,2001-03-16,2001,3
42,3,10,CARNEGIE SCIENCE CENTER - 1 ALLEGHENY RD,Pennsylvania,Allegheny,Pittsburgh,Parts per billion,4.958333,11.0,12,10,Parts per million,0.036042,0.045,0,38,Parts per billion,4.625,14.0,15,20.0,Parts per million,0.233333,0.3,0,3.0,2009-04-06,2009,4
42,17,12,ROCKVIEW LANE,Pennsylvania,Bucks,Bristol,Parts per billion,7.666667,19.0,5,18,Parts per million,0.03275,0.045,9,38,Parts per billion,1.0,1.0,0,1.0,Parts per million,0.233333,0.3,5,3.0,2011-04-29,2011,4
26,163,16,2451 MARQUETTE,Michigan,Wayne,Detroit,Parts per billion,12.166667,28.0,21,26,Parts per million,0.017125,0.027,10,23,Parts per billion,1.291667,2.0,10,3.0,Parts per million,0.116667,0.3,0,3.0,2005-05-24,2005,5
10,3,2004,MLK BLVD AND JUSTISON ST.,Delaware,New Castle,Wilmington,Parts per billion,6.016667,16.8,0,15,Parts per million,0.044792,0.056,10,47,Parts per billion,0.183333,0.5,8,0.0,Parts per million,0.225,0.3,0,3.0,2013-07-27,2013,7
42,79,1101,CHILWICK & WASHINGTON STS,Pennsylvania,Luzerne,Wilkes-Barre,Parts per billion,7.791667,26.0,22,25,Parts per million,0.025458,0.045,11,38,Parts per billion,3.708333,11.0,0,16.0,Parts per million,0.108333,0.2,22,2.0,2008-08-06,2008,8
48,201,416,7421 Park Place Blvd,Texas,Harris,Houston,Parts per billion,11.625,27.0,5,25,Parts per million,0.031125,0.045,11,38,Parts per billion,4.333333,32.0,23,46.0,Parts per million,0.220833,0.3,6,3.0,2007-05-16,2007,5
4,19,1028,400 W RIVER ROAD,Arizona,Pima,Tucson,Parts per billion,12.080952,23.2,20,22,Parts per million,0.03875,0.065,11,67,Parts per billion,0.395652,5.8,10,7.0,Parts per million,0.179167,0.2,0,2.0,2011-04-12,2011,4
12,95,2002,MORRIS BLVD.,Florida,Orange,Winter Park,Parts per billion,5.208333,12.0,2,11,Parts per million,0.018083,0.032,12,30,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.658333,0.7,0,8.0,2014-08-13,2014,8
48,29,55,802 Pecan Valley Drive,Texas,Bexar,San Antonio,Parts per billion,7.181818,15.0,3,14,Parts per million,0.033292,0.041,13,35,Parts per billion,0.208333,1.0,10,1.0,Parts per million,0.166667,0.3,18,3.0,2009-02-15,2009,2
6,59,1003,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,Parts per billion,7.463636,24.4,22,23,Parts per million,0.020958,0.037,10,31,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.025,0.2,22,2.0,2012-11-18,2012,11
39,61,40,250 WM. HOWARD TAFT,Ohio,Hamilton,Cincinnati,Parts per billion,19.5,38.0,0,36,Parts per million,0.03675,0.074,11,112,Parts per billion,3.081818,16.4,10,23.0,Parts per million,0.391667,0.5,4,6.0,2014-08-04,2014,8
6,95,4,304 TUOLUMNE ST.,California,Solano,Vallejo,Parts per billion,6.2,12.5,5,11,Parts per million,0.028167,0.034,14,29,Parts per billion,0.690909,1.4,5,1.0,Parts per million,0.229167,0.3,7,3.0,2012-10-10,2012,10
4,13,9997,4530 N 17TH AVENUE,Arizona,Maricopa,Phoenix,Parts per billion,11.933333,25.1,2,24,Parts per million,0.0345,0.046,10,39,Parts per billion,1.375,2.0,0,3.0,Parts per million,0.416667,0.6,7,7.0,2006-04-23,2006,4
6,37,1002,"228 W. PALM AVE., BURBANK",California,Los Angeles,Burbank,Parts per billion,17.652174,26.0,2,25,Parts per million,0.037417,0.06,10,51,Parts per billion,1.347826,2.0,5,3.0,Parts per million,0.270833,0.4,0,5.0,2007-06-02,2007,6
6,75,5,10 ARKANSAS ST.,California,San Francisco,San Francisco,Parts per billion,19.869565,33.0,7,31,Parts per million,0.015458,0.019,14,16,Parts per billion,2.090909,3.0,5,4.0,Parts per million,0.608333,0.7,8,8.0,2000-10-20,2000,10
8,31,2,2105 BROADWAY,Colorado,Denver,Denver,Parts per billion,29.333333,46.0,7,43,Parts per million,0.009875,0.019,10,16,Parts per billion,4.565217,18.0,4,26.0,Parts per million,0.691667,1.0,10,11.0,2006-10-19,2006,10
36,5,83,200TH STREET AND SOUTHERN BLVD Harding Lab,New York,Bronx,New York,Parts per billion,30.458333,46.0,9,43,Parts per million,0.018875,0.042,11,36,Parts per billion,5.833333,10.0,9,14.0,Parts per million,0.883333,1.2,9,14.0,2004-08-18,2004,8
11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,Parts per billion,13.458333,26.0,6,25,Parts per million,0.022833,0.029,12,25,Parts per billion,6.125,8.0,7,11.0,Parts per million,1.1375,1.2,0,14.0,2011-01-12,2011,1
18,97,73,"NAVAL AVIONICS CENTER, 6125 E. 16TH ST.",Indiana,Marion,Indianapolis (Remainder),Parts per billion,7.070833,17.4,6,16,Parts per million,0.032042,0.039,10,33,Parts per billion,0.558333,8.7,20,11.0,Parts per million,0.1,0.1,0,1.0,2011-04-05,2011,4
48,201,416,7421 Park Place Blvd,Texas,Harris,Houston,Parts per billion,18.875,38.0,7,36,Parts per million,0.0575,0.11,11,187,Parts per billion,5.5,22.0,9,31.0,Parts per million,0.308333,0.5,6,6.0,2006-06-29,2006,6
37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,Parts per billion,8.916667,19.0,1,18,Parts per million,0.042333,0.058,10,49,Parts per billion,2.983333,39.4,8,55.0,Parts per million,0.35,0.4,0,5.0,2009-06-27,2009,6
6,37,1103,"1630 N MAIN ST, LOS ANGELES",California,Los Angeles,Los Angeles,Parts per billion,16.304348,31.0,0,29,Parts per million,0.034167,0.045,10,38,Parts per billion,0.086957,1.0,8,1.0,Parts per million,0.308333,0.4,6,5.0,2009-10-10,2009,10
5,119,7,PIKE AVE AT RIVER ROAD,Arkansas,Pulaski,North Little Rock,Parts per billion,8.541667,25.0,21,24,Parts per million,0.037583,0.052,10,44,Parts per billion,1.958333,3.0,5,4.0,Parts per million,0.433333,0.7,0,8.0,2010-08-16,2010,8
42,101,4,1501 E. LYCOMING AVE.,Pennsylvania,Philadelphia,Philadelphia,Parts per billion,13.966667,26.4,19,25,Parts per million,0.020708,0.026,10,22,Parts per billion,0.96087,1.2,7,1.0,Parts per million,0.170833,0.2,0,2.0,2012-04-12,2012,4
6,25,5,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,Parts per billion,20.421739,51.5,19,48,Parts per million,0.021917,0.049,9,45,Parts per billion,1.656522,5.8,17,7.0,Parts per million,0.529167,1.1,23,13.0,2013-04-12,2013,4
39,35,60,E. 14TH & ORANGE,Ohio,Cuyahoga,Cleveland,Parts per billion,13.652174,30.0,3,28,Parts per million,0.020292,0.034,10,31,Parts per billion,1.571429,11.0,7,16.0,Parts per million,0.320833,0.5,7,6.0,2014-08-09,2014,8
6,83,2011,"380 N FAIRVIEW AVENUE, GOLETA",California,Santa Barbara,Goleta,Parts per billion,5.9,9.0,10,8,Parts per million,0.03455,0.047,11,40,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.0,0.0,0,0.0,2002-08-03,2002,8
19,153,30,"1907 CARPENTER, DES MOINES IOWA",Iowa,Polk,Des Moines,Parts per billion,8.75,12.0,7,11,Parts per million,0.009792,0.016,0,14,Parts per billion,0.269565,0.6,0,0.0,Parts per million,0.233333,0.3,16,3.0,2008-10-23,2008,10
6,85,2009,22601 Voss Ave,California,Santa Clara,Cupertino,Parts per billion,8.952174,14.9,10,13,Parts per million,0.016458,0.032,10,27,Parts per billion,1.454545,3.6,9,4.0,Parts per million,0.441667,0.5,10,6.0,2011-07-27,2011,7
48,201,1039,4514 1/2 Durant St,Texas,Harris,Deer Park,Parts per billion,8.9375,21.3,4,20,Parts per million,0.031917,0.044,11,41,Parts per billion,0.409091,1.8,9,1.0,Parts per million,0.304167,0.5,2,6.0,2016-02-13,2016,2
42,13,801,2ND AVE & 7TH ST,Pennsylvania,Blair,Altoona,Parts per billion,21.083333,48.0,23,45,Parts per million,0.038875,0.07,10,84,Parts per billion,5.333333,40.0,9,56.0,Parts per million,0.166667,0.4,3,5.0,2000-05-07,2000,5
48,309,1037,4472 Mazanec Rd,Texas,McLennan,Waco,Parts per billion,4.620833,22.9,20,21,Parts per million,0.0235,0.032,8,27,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.116667,0.2,20,2.0,2010-01-08,2010,1
48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,Parts per billion,8.475,15.9,7,14,Parts per million,0.018542,0.029,11,25,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.2,0.2,0,2.0,2012-03-30,2012,3
6,59,1003,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,Parts per billion,25.130435,43.0,11,41,Parts per million,0.013333,0.027,14,23,Parts per billion,1.695652,4.0,11,6.0,Parts per million,0.8875,1.4,8,16.0,2004-02-18,2004,2
6,25,5,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",California,Imperial,Calexico,Parts per billion,14.652174,41.0,6,39,Parts per million,0.040583,0.058,10,49,Parts per billion,0.782609,2.0,6,3.0,Parts per million,0.629167,0.8,7,9.0,2011-06-10,2011,6
6,13,1004,"1865 D RUMRILL BLVD, San Pablo",California,Contra Costa,San Pablo,Parts per billion,5.13913,9.7,18,8,Parts per million,0.018417,0.023,9,19,Parts per billion,3.713636,4.0,12,6.0,Parts per million,0.254167,0.3,10,3.0,2011-07-21,2011,7
21,145,1024,"JACKSON PURCHASE RECC, 2901 POWELL STREET",Kentucky,McCracken,Paducah,Parts per billion,9.782609,25.0,2,24,Parts per million,0.035667,0.051,9,43,Parts per billion,1.347826,3.0,5,4.0,Parts per million,0.075,0.1,0,1.0,2000-08-10,2000,8
48,309,1037,4472 Mazanec Rd,Texas,McLennan,Waco,Parts per billion,-0.018182,1.4,8,1,Parts per million,0.0255,0.034,12,31,Parts per billion,0.395833,1.1,17,1.0,Parts per million,0.1,0.1,0,1.0,2014-08-24,2014,8
11,1,41,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,Parts per billion,31.375,63.0,23,61,Parts per million,0.0425,0.084,11,122,Parts per billion,10.958333,22.0,10,31.0,Parts per million,0.9875,1.2,1,14.0,2001-06-28,2001,6
48,113,69,1415 Hinton Street,Texas,Dallas,Dallas,Parts per billion,15.3,25.7,7,24,Parts per million,0.019083,0.027,12,23,Parts per billion,0.816667,1.8,21,1.0,Parts per million,0.3,0.3,0,3.0,2010-01-18,2010,1
6,73,3,"1155 REDWOOD AVE., EL CAJON",California,San Diego,El Cajon,Parts per billion,11.26087,29.0,20,27,Parts per million,0.024417,0.041,9,35,Parts per billion,0.05,0.1,7,0.0,Parts per million,0.2625,0.4,21,5.0,2012-02-28,2012,2
4,19,1011,"1237 S. BEVERLY , TUCSON",Arizona,Pima,Tucson,Parts per billion,11.416667,23.0,20,22,Parts per million,0.023542,0.033,1,28,Parts per billion,0.208333,4.0,0,6.0,Parts per million,0.341667,0.5,20,6.0,2010-02-28,2010,2
6,83,2011,"380 N FAIRVIEW AVENUE, GOLETA",California,Santa Barbara,Goleta,Parts per billion,5.565217,9.0,8,8,Parts per million,0.038958,0.048,10,41,Parts per billion,0.26087,2.0,14,3.0,Parts per million,0.3,0.3,0,3.0,2005-08-11,2005,8
48,309,1037,4472 Mazanec Rd,Texas,McLennan,Waco,Parts per billion,0.858333,2.8,0,2,Parts per million,0.041417,0.058,12,49,Parts per billion,0.0,0.0,0,0.0,Parts per million,0.1,0.1,0,1.0,2011-07-04,2011,7
48,141,37,250 Rim Rd,Texas,El Paso,El Paso,Parts per billion,0.2,2.1,4,2,Parts per million,0.037833,0.05,13,42,Parts per billion,0.8125,1.8,8,1.0,Parts per million,0.0,0.0,0,0.0,2011-07-17,2011,7
37,119,41,1130 EASTWAY DRIVE,North Carolina,Mecklenburg,Charlotte,Parts per billion,6.791667,12.0,16,11,Parts per million,0.020125,0.032,10,27,Parts per billion,1.125,10.0,16,14.0,Parts per million,0.3,0.3,0,3.0,2004-06-16,2004,6
6,71,306,"14306 PARK AVE., VICTORVILLE, CA",California,San Bernardino,Victorville,Parts per billion,11.304348,30.0,5,28,Parts per million,0.042292,0.052,14,44,Parts per billion,0.695652,1.0,0,1.0,Parts per million,0.1,0.1,0,1.0,2011-07-17,2011,7
12,95,2002,MORRIS BLVD.,Florida,Orange,Winter Park,Parts per billion,11.916667,34.0,8,32,Parts per million,0.039708,0.054,11,46,Parts per billion,0.045455,1.0,11,1.0,Parts per million,0.2875,0.4,8,5.0,2010-03-09,2010,3
40,109,1037,2501 E. Memorial Rd.  (OKLAHOMA CHRISTIAN UNIVERSITY),Oklahoma,Oklahoma,Oklahoma City,Parts per billion,10.375,36.0,22,34,Parts per million,0.023333,0.046,10,39,Parts per billion,0.416667,2.0,10,3.0,Parts per million,0.1375,0.4,23,5.0,2012-11-04,2012,11
36,103,9,57 DIVISION STREET,New York,Suffolk,Holtsville,Parts per billion,12.541667,27.0,16,25,Parts per million,0.029882,0.039,9,33,Parts per billion,4.0,5.0,4,7.0,Parts per million,0.0,0.0,0,0.0,2002-04-30,2002,4
6,37,4002,"3648 N. LONG BEACH BLVD., LONG BEACH",California,Los Angeles,Long Beach,Parts per billion,35.304348,49.0,19,46,Parts per million,0.0125,0.029,10,25,Parts per billion,1.913043,10.0,14,14.0,Parts per million,1.641667,2.2,6,25.0,2005-11-05,2005,11
